V200011a,V202144,V201200,V202064,V202064z,V202637,V201549x,V203000
1.4716440882786,70,6,-1,-3,-1,1,6
1.18964657865964,60,6,-1,-3,-1,1,21
0.379070271307386,50,99,-1,-3,-1,1,51
0.649860643380703,100,6,-1,-3,-1,1,22
0.780627157264728,95,5,-1,-3,-1,5,40
0.770073652077287,15,5,-1,-3,-1,3,36
1.18930465112772,100,5,-1,-3,-1,1,47
1.33376420638702,0,4,-1,-3,-1,1,12
0.589938365913132,100,7,-1,-3,-1,1,47
0.620701359434311,0,4,-1,-3,-1,1,12
1.38131694492277,0,99,-1,-3,-1,2,37
0.61470430633094,0,1,-1,-3,-1,1,42
0.545228638019244,0,2,-1,-3,-1,1,17
1.1398805082081,100,6,-1,-3,-1,1,16
0.421840653881767,100,7,-1,-3,-1,6,8
0.7575495239806,30,5,-1,-3,-1,1,34
1.75982068888997,100,5,-1,-3,-1,1,34
0.570006343555947,90,5,-1,-3,-1,1,18
2.67447528051154,0,4,-1,-3,-1,3,48
0.734478260306345,0,1,-1,-3,-1,6,6
6.14682699422826,50,99,-1,-3,-1,3,36
0.778490737032311,60,5,-1,-3,-1,1,19
0.912028110219057,0,3,-1,-3,-1,1,6
1.34314432173403,85,4,-1,-3,-1,-9,12
0.334373912513886,100,6,-1,-3,-1,1,6
0.555462491270893,100,7,-1,-3,-1,1,25
1.56250308970582,15,3,-1,-3,-1,1,17
0.417023360136057,0,4,-1,-3,-1,3,11
0.351183400658435,0,1,-1,-3,-1,1,12
0.923983219708003,85,6,-1,-3,-1,1,6
1.68999766961395,0,2,-1,-3,-1,1,6
1.24935032672924,-9,5,-1,-3,-1,1,42
0.541258672508453,100,4,-1,-3,-1,4,36
0.765725541871057,0,1,-1,-3,-1,1,36
1.8898244569749,0,4,-1,-3,-1,1,42
0.812650336976406,0,3,-1,-3,-1,1,53
1.54944974866588,0,99,-1,-3,-1,2,34
1.11358430420672,30,5,-1,-3,-1,1,26
0.741979498421837,0,2,-1,-3,-1,1,37
0.917730961822746,0,4,-1,-3,-1,1,26
0.459958017687328,0,99,-1,-3,-1,2,6
0.820382442338479,85,99,-1,-3,-1,1,47
0.520712638984001,15,99,-1,-3,-1,1,45
0.595110862464561,0,2,-1,-3,-1,1,24
0.363238104658863,0,4,-1,-3,-1,3,47
1.64745029766587,100,6,-1,-3,-1,4,17
0.670176459632176,100,3,-1,-3,-1,1,21
0.73302069082272,0,3,-1,-3,-1,1,29
0.549802424290923,0,1,-1,-3,-1,1,25
2.30402371259613,85,6,-1,-3,-1,1,24
0.689667122321882,0,4,-1,-3,-1,1,48
0.565479552026442,60,6,-1,-3,-1,1,39
0.693718578054642,0,4,-1,-3,-1,1,51
0.631592786429052,0,3,-1,-3,-1,1,26
0.633260412387659,0,5,-1,-3,-1,2,37
1.43184637427007,0,2,-1,-3,-1,1,21
0.696948065152166,0,4,-1,-3,-1,1,16
0.522268951729231,100,7,-1,-3,-1,1,20
1.36249192379889,85,99,-1,-3,-1,1,53
0.711799070978874,0,4,-1,-3,-1,3,36
1.3565486111508,100,99,-1,-3,-1,1,34
2.25674715615067,85,4,-1,-3,-1,1,6
1.99538152753794,0,99,-1,-3,-1,3,48
2.15685790649275,0,1,-1,-3,-1,1,26
2.4508737015996,100,99,-1,-3,-1,1,22
0.515677406199859,0,3,-1,-3,-1,1,32
2.35673408865196,0,99,-1,-3,-1,1,34
1.33118100621564,70,4,-1,-3,-1,1,12
1.50559739064946,0,2,-1,-3,-1,3,8
0.67437498822492,95,6,-1,-3,-1,1,5
0.892606602527829,0,2,-1,-3,-1,1,36
1.38683946596179,10,99,-1,-3,-1,2,39
0.60480033694572,0,5,-1,-3,-1,1,27
0.664763875099963,90,6,-1,-3,-1,1,39
0.480157495136421,50,6,-1,-3,-1,3,6
0.374489975609106,100,2,-1,-3,-1,1,17
0.459199673261705,15,5,-1,-3,-1,1,18
0.492810798682895,0,4,4,-3,-1,1,16
0.700477251313734,5,2,-1,-3,-1,5,25
0.935808372775746,0,3,-1,-3,-1,2,13
1.52251789390618,85,99,-1,-3,-1,1,29
0.657293303006968,100,6,-1,-3,-1,1,39
0.467727605808506,30,4,-1,-3,-1,1,12
0.894460728288389,-6,6,-6,-3,-6,1,12
1.2038498275164,0,99,-1,-3,-1,2,10
0.990617448747517,50,4,-1,-3,-1,5,31
0.346649826656937,40,3,-1,-3,-1,1,18
0.367480291197761,0,2,-1,-3,-1,1,55
1.14141850895914,0,99,-1,-3,-1,2,13
2.52223257377055,30,99,-1,-3,-1,6,28
0.488917996889339,0,3,-1,-3,-1,1,24
0.629222649204969,-9,99,-1,-3,-1,2,39
0.799059888578929,60,5,-1,-3,-1,1,18
1.47295410135485,0,3,-1,-3,-1,6,41
0.40582598925635,100,6,-1,-3,-1,1,34
0.508220247669344,0,4,-1,-3,-1,6,6
1.12377390862595,60,6,-1,-3,-1,1,48
0.5795480642232,60,5,-1,-3,-1,1,12
0.405001195607293,0,2,-1,-3,-1,1,53
0.837597283688518,90,6,-1,-3,-1,1,6
0.602166856852399,0,3,-1,-3,-1,1,17
0.863320569816867,9,4,-1,-3,-1,2,28
0.596622027712676,0,2,-1,-3,-1,3,25
1.87257856060073,0,4,-1,-3,-1,3,48
0.792799533503588,0,5,-1,-3,-1,1,37
0.977973096395362,0,2,-1,-3,-1,1,36
1.33467992881293,90,6,-1,-3,-1,1,53
1.36930549170135,85,99,-1,-3,-1,1,40
0.694413839493945,5,2,-1,-3,-1,1,1
1.98805288551028,100,99,-1,-3,-1,1,13
0.329182769949078,0,99,-1,-3,-1,1,17
1.62759222795029,85,7,-1,-3,-1,1,22
2.8439991692205,0,5,-1,-3,-1,3,19
0.308133295258712,0,-9,-1,-3,-1,1,36
2.0480011820216,0,4,-1,-3,-1,2,21
0.507147323392911,100,7,-1,-3,-1,4,6
0.575936193227547,85,5,-1,-3,-1,6,39
0.361485571781372,5,2,-1,-3,-1,1,37
1.06536904392046,0,99,-1,-3,-1,4,17
0.957616940778106,55,4,-1,-3,-1,3,48
0.361173438249543,0,1,-1,-3,-1,1,35
0.685194496528927,0,1,-1,-3,-1,5,28
0.640698101648406,0,2,-1,-3,-1,1,8
0.44279551830633,100,7,-1,-3,-1,1,48
0.457985482895598,85,6,-1,-3,-1,1,55
0.643063306405811,85,6,-1,-3,-1,1,12
0.87635305282495,0,6,-1,-3,-1,1,20
0.709719170390561,-6,2,-6,-3,-6,3,25
0.474557205326452,100,5,-1,-3,-1,-9,55
0.619348840480635,85,7,-1,-3,-1,3,13
0.363745045096884,0,1,-1,-3,-1,1,6
0.473335586049459,60,7,-1,-3,-1,1,55
0.633007100660839,70,6,-1,-3,-1,1,48
1.0810344542666,-9,4,-1,-3,-1,2,51
1.13406021178361,-6,4,-6,-3,-6,1,28
0.695067882800736,15,4,-1,-3,-1,1,17
0.312602001264108,-6,99,-6,-3,-6,1,26
0.897072667053608,0,2,-1,-3,-1,2,45
0.733871505703262,90,6,-1,-3,-1,1,5
0.912503113396197,0,2,-1,-3,-1,1,37
1.57482841804819,-6,6,-6,-3,-6,1,5
1.39159070800919,-7,4,-7,-3,-7,2,26
2.01349410602983,0,4,-1,-3,-1,3,12
0.353596822017538,-6,2,-6,-3,-6,3,48
3.44704081716357,0,2,-1,-3,-1,3,6
0.403653423824792,70,6,-1,-3,-1,1,51
0.404559562850864,70,6,-1,-3,-1,1,20
1.28401040308818,85,6,-1,-3,-1,1,37
1.59807949251845,0,99,-1,-3,-1,3,25
0.631832163800984,100,6,-1,-3,-1,1,17
0.507378778162843,50,5,-1,-3,-1,1,8
1.39418735082462,60,4,-1,-3,-1,1,48
0.96533468652557,70,7,-1,-3,-1,4,48
1.27503746138439,70,6,-1,-3,-1,1,1
0.441451754248718,0,99,-1,-3,-1,2,42
1.49378862671267,0,5,-1,-3,-1,6,34
2.50495361406022,60,99,-1,-3,-1,2,13
0.695385655544951,15,4,-1,-3,-1,3,12
1.43122978754071,15,4,-1,-3,-1,4,6
0.697030696750613,40,5,-1,-3,-1,4,36
1.15500073121335,100,99,-1,-3,-1,1,29
1.05679246199107,0,3,-1,-3,-1,4,6
1.29605975739536,100,7,-1,-3,-1,1,12
2.80339607958621,100,7,-1,-3,-1,1,39
0.589093518087913,40,6,-1,-3,-1,3,4
0.662347307072185,-6,3,-6,-3,-6,6,39
1.01801824725709,0,4,-1,-3,-1,1,6
0.997754956446077,80,6,-1,-3,-1,6,20
0.949068756893721,100,6,-1,-3,-1,1,42
0.970847940999765,5,3,-1,-3,-1,2,24
0.644770557594274,100,6,-1,-3,-1,1,39
0.35730492867417,15,2,-1,-3,-1,1,6
0.515594807932905,100,6,-1,-3,-1,1,47
1.48400297985448,40,99,-1,-3,-1,1,42
0.612854226949238,0,3,-1,-3,-1,2,17
1.31070778838099,8,99,-1,-3,-1,1,31
1.04008373446366,100,7,-1,-3,-1,6,12
0.440829258386624,100,1,-1,-3,-1,1,18
0.718785504722094,15,2,-1,-3,-1,1,45
0.960773140616612,15,4,-1,-3,-1,1,51
0.60185682253128,0,3,-1,-3,-1,1,27
0.984214811593405,85,99,2,-3,-1,1,42
1.34906849731376,-9,6,-1,-3,-1,1,6
0.398572377966123,0,2,-1,-3,-1,1,25
0.34714756053438,0,1,-1,-3,-1,1,12
0.336483881642935,15,4,-1,-3,-1,1,27
0.62152539024044,85,99,-1,-3,-1,-9,8
0.615720183772754,100,6,-1,-3,-1,1,48
3.9300210013532,0,99,-1,-3,-1,2,13
0.380241132176093,85,7,-1,-3,-1,1,41
1.3541516466209,85,7,-1,-3,-1,1,13
0.631049478760078,85,6,-1,-3,-1,1,18
2.18022063809245,15,4,-1,-3,-1,1,42
1.20562088195969,40,4,-1,-3,-1,3,6
1.48490566473673,60,6,-1,-3,-1,1,42
0.474639929261926,0,4,-1,-3,-1,1,54
0.33285359108046,30,99,-1,-3,-1,6,36
0.547910979525083,60,6,-1,-3,-1,1,24
1.23001842623541,15,6,-1,-3,-1,1,40
0.947409568168351,0,99,-1,-3,-1,2,12
0.807329256125797,15,4,-1,-3,-1,1,18
1.02484322880417,70,6,-1,-3,-1,1,51
0.564147733428238,0,1,-1,-3,-1,3,6
0.376125978131459,60,7,-1,-3,-1,1,48
0.723377558251669,80,5,-1,-3,-1,1,9
3.18889666539239,0,99,-1,-3,-1,2,12
2.28940946908361,-6,4,-6,-3,-6,1,48
0.445577647898632,85,6,-1,-3,-1,1,12
1.42657613413879,70,6,-1,-3,-1,1,41
0.812650336976406,0,1,-1,-3,-1,1,41
0.766626078856976,65,4,-1,-3,-1,1,9
1.2259855613616,85,6,-1,-3,-1,1,26
0.600229472847033,-7,6,-7,-3,-7,1,31
0.823788641978215,0,2,-1,-3,-1,1,8
0.737925938156067,30,3,-1,-3,-1,1,8
0.501230626849635,100,6,-1,-3,-1,1,36
0.574038800561552,0,3,-1,-3,-1,1,17
1.54226063372051,85,6,-1,-3,-1,1,4
0.273781556430358,0,3,-1,-3,-1,1,36
2.01743644993601,70,2,-1,-3,-1,1,47
0.578335141079056,85,3,-1,-3,-1,1,6
0.921671914601274,85,6,-1,-3,-1,1,22
0.548988352593107,90,6,-1,-3,-1,1,36
0.852136856868921,75,6,-1,-3,-1,1,6
0.54853771661938,85,7,-1,-3,-1,1,38
1.60772343028523,100,6,-1,-3,-1,1,20
0.488673127872499,0,2,-1,-3,-1,1,6
0.846941823970188,0,1,-1,-3,-1,1,36
0.535825292561135,0,99,-1,-3,-1,2,13
0.629661787735021,0,2,-1,-3,-1,1,8
0.328902472291446,0,2,-1,-3,-1,1,37
0.366609097204925,100,7,-1,-3,-1,1,25
0.570488247395128,100,99,-1,-3,-1,2,39
0.413997188620798,100,7,-1,-3,-1,1,28
0.853280217085216,100,7,-1,-3,-1,1,37
1.53452492785848,0,2,-1,-3,-1,3,13
0.327775209291946,85,6,-1,-3,-1,1,45
0.66567255975084,15,2,-1,-3,-1,1,39
1.48706419341762,-6,4,-6,-3,-6,1,27
1.23025251240986,0,3,-1,-3,-1,1,45
0.357786186291362,70,4,-1,-3,-1,1,17
0.828750842023156,0,3,-1,-3,-1,5,36
0.357061871032216,0,4,-1,-3,-1,1,51
0.381963431410539,0,2,-1,-3,-1,4,6
0.716029758486696,95,6,-1,-3,-1,1,55
0.816869085040757,60,6,-1,-3,-1,1,15
0.731772233707708,5,2,-1,-3,-1,1,17
0.797519692147471,70,99,-1,-3,-1,1,21
0.658048044096711,30,99,-1,-3,-1,3,32
0.52364811349706,85,99,-1,-3,-1,1,12
0.954754478877913,0,6,-1,-3,-1,1,41
1.41600183479087,70,5,-1,-3,-1,5,48
0.322724283482728,15,3,-1,-3,-1,1,39
0.412495446912668,0,2,-1,-3,-1,1,6
0.814329351066792,90,6,-1,-3,-1,3,12
0.394907559538047,0,2,-1,-3,-1,3,48
1.45205839125754,-6,5,-6,-3,-6,3,21
0.326022389263807,0,3,-1,-3,-1,1,26
0.810560275145332,0,5,-1,-3,-1,1,51
0.597303273958995,70,6,-1,-3,-1,1,48
0.461047475554965,0,99,-1,-3,-1,3,13
1.31027313556292,0,2,-1,-3,-1,1,42
2.9815570145404102,60,5,-1,-3,-1,3,48
0.423769971466943,30,4,-1,-3,-1,1,8
1.44620874970179,100,99,-1,-3,-1,1,42
0.684946494519448,30,4,-1,-3,-1,1,55
1.66955191770071,0,4,-1,-3,-1,3,48
0.571754335724024,100,6,-1,-3,-1,1,37
0.807893645527035,0,4,-1,-3,-1,1,27
0.418905330253356,0,4,-1,-3,-1,1,41
0.777915752556247,0,99,-1,-3,-1,1,24
0.558261475298431,60,6,-1,-3,-1,1,39
0.734761814223238,75,6,-1,-3,-1,1,36
0.450583207599777,100,6,-1,-3,-1,6,35
1.27901325150743,0,2,-1,-3,-1,1,36
0.838228024494056,85,6,-1,-3,-1,1,27
0.694538532550795,95,6,-1,-3,-1,1,19
0.360761739158076,0,99,-1,-3,-1,1,42
0.961607272378663,60,99,-1,-3,-1,1,36
3.42183372274331,15,2,-1,-3,-1,1,36
1.94524789497247,-6,4,-6,-3,-6,1,18
0.647659634897544,-7,4,-7,-3,-7,1,49
0.762724290361534,100,6,-1,-3,-1,1,6
1.66237380901818,0,99,-1,-3,-1,1,17
1.20394670416702,0,2,-1,-3,-1,1,16
0.677049097448974,100,6,-1,-3,-1,1,16
0.688458665642783,85,4,-1,-3,-1,5,48
0.752366729693851,1,4,-1,-3,-1,1,28
0.323200479304517,40,99,-1,-3,-1,2,17
0.344558890224585,-7,4,-7,-3,-7,4,6
0.84559460680638,50,99,-1,-3,-1,1,17
0.399281898451713,85,99,-1,-3,-1,1,48
0.75545359897674,0,3,-1,-3,-1,1,36
4.21484929776509,0,1,-1,-3,-1,1,25
0.849225425473492,30,4,-1,-3,-1,2,26
0.337152061382092,0,2,-1,-3,-1,1,22
0.700167341134649,0,2,-1,-3,-1,1,6
1.46461155967446,0,3,-1,-3,-1,2,1
0.711356876880164,0,1,-1,-3,-1,1,28
2.54769255499905,100,6,-1,-3,-1,3,9
0.901296265566158,0,99,-1,-3,-1,2,45
0.935140171563736,0,99,-1,-3,-1,2,6
0.418841503640813,0,2,-1,-3,-1,1,16
1.25103502101946,85,6,-1,-3,-1,3,49
1.26794001899137,0,3,-1,-3,-1,1,13
0.493758970336851,85,5,-1,-3,-1,1,38
0.740865044648968,0,1,-1,-3,-1,1,9
0.411773695108234,0,2,-1,-3,-1,1,17
1.86398853693159,0,4,-1,-3,-1,1,51
1.71468631032728,85,5,-1,-3,-1,6,8
1.52925945663896,70,6,-1,-3,-1,3,38
1.14583494627622,0,1,-1,-3,-1,1,26
0.958009334070499,-6,7,-6,-3,-6,1,42
3.72655522230069,-7,3,-7,-3,-7,1,6
0.724808456045637,100,7,-1,-3,-1,1,22
0.999109611265695,70,6,-1,-3,-1,2,47
0.42647698672001,0,2,-1,-3,-1,1,6
2.61173875857317,0,5,-1,-3,-1,3,25
0.728492726730928,100,6,-1,-3,-1,1,12
0.716748149928931,15,4,-1,-3,-1,1,31
2.57182467454423,80,7,-1,-3,-1,1,4
2.56633151646896,100,6,-1,-3,-1,1,51
0.624884776284168,30,5,-1,-3,-1,1,47
0.89081264104828,0,2,-1,-3,-1,1,12
0.863402810763654,-6,5,-6,-3,-6,1,47
0.414196818064219,100,99,-1,-3,-1,1,6
1.93837265949536,60,4,-1,-3,-1,1,26
0.583353937829999,40,4,-1,-3,-1,1,27
1.27749985594008,100,6,-1,-3,-1,1,26
1.12772169534832,85,6,-1,-3,-1,3,32
0.719345596871214,100,6,-1,-3,-1,1,17
1.26783229683963,15,2,-1,-3,-1,3,36
1.08915532705028,0,4,-1,-3,-1,1,26
0.803477960018464,100,7,-1,-3,-1,1,47
2.0572360976603,90,6,-1,-3,-1,1,1
0.745864262306722,0,2,-1,-3,-1,3,35
0.685810777485101,30,4,-1,-3,-1,1,17
1.43831376294423,0,2,-1,-3,-1,6,53
0.595066525020267,70,99,-1,-3,-1,2,18
0.499601108944988,0,5,-1,-3,-1,1,39
2.10836907569687,60,4,-1,-3,-1,3,6
1.37327525511262,0,99,-1,-3,-1,1,21
2.50332113083921,0,4,-1,-3,-1,1,17
0.961476711928175,0,4,-1,-3,-1,2,50
0.548877399960269,40,6,-1,-3,-1,1,17
1.55072953449348,0,4,-1,-3,-1,1,12
0.896063923580999,0,2,-1,-3,-1,1,55
1.17706367644359,100,7,-1,-3,-1,1,37
1.07526922814431,100,4,-1,-3,-1,6,5
0.518434115004836,100,7,-1,-3,-1,1,29
1.78899040913067,0,99,-1,-3,-1,2,1
1.09407840300885,30,3,-1,-3,-1,2,28
0.485368131760099,100,7,-1,-3,-1,1,42
0.463165410391963,100,7,-1,-3,-1,1,1
0.787267137837291,65,5,-1,-3,-1,1,8
0.622138317882722,-6,7,-6,-3,-6,1,22
1.48248952613692,100,99,-1,-3,-1,1,47
0.410248079193961,0,1,-1,-3,-1,1,5
1.62483997899544,100,6,-1,-3,-1,1,53
0.559164598488277,0,4,-1,-3,-1,1,42
0.719931747699787,85,5,-1,-3,-1,2,6
4.60211659173522,80,4,-1,-3,-1,1,12
0.677375039781469,0,99,-1,-3,-1,2,39
1.17232419944401,0,3,-1,-3,-1,1,36
0.327413430489368,-6,5,-6,-3,-6,1,31
0.296525697611527,50,6,-1,-3,-1,1,48
0.488785051562846,0,3,-1,-3,-1,1,12
0.700045547078679,30,4,-1,-3,-1,1,42
1.69072387440707,70,99,-1,-3,-1,5,48
1.4535045670686,0,6,-1,-3,-1,2,48
0.397309234091551,85,5,-1,-3,-1,1,12
0.597948223594031,0,2,-1,-3,-1,1,6
0.700734793849352,0,2,-1,-3,-1,1,16
0.834065324423471,100,99,-1,-3,-1,1,4
1.47236966168988,0,99,-1,-3,-1,3,25
1.34316192508292,100,6,-1,-3,-1,1,27
0.630169672306483,50,5,-1,-3,-1,1,27
0.416869090396842,100,6,-1,-3,-1,1,37
0.71026535820436,-6,3,-6,-3,-6,3,25
1.28287467580684,80,99,-1,-3,-1,1,46
0.482924884281657,0,5,-1,-3,-1,1,9
0.713567652003781,100,4,-1,-3,-1,1,6
0.53862050250947,40,2,-1,-3,-1,3,6
1.33188063208761,-6,6,-6,-3,-6,1,53
0.868534901352823,0,3,-1,-3,-1,3,48
1.41967756490129,30,6,-1,-3,-1,1,51
1.34008187377597,-6,2,-6,-3,-6,3,42
0.787045558051744,30,3,-1,-3,-1,1,55
0.943018518316239,-6,3,-6,-3,-6,1,27
0.323996806076863,0,4,-1,-3,-1,1,27
0.628641904679322,0,3,-1,-3,-1,1,55
0.348667322173058,10,99,-1,-3,-1,1,26
1.52541342952466,100,7,-1,-3,-1,1,24
1.90343914628608,85,6,-1,-3,-1,1,20
1.34810697793065,70,4,-1,-3,-1,1,37
0.964318190041108,0,99,-1,-3,-1,1,34
4.70804637951165,55,4,-1,-3,-1,1,8
0.337449420931224,-6,2,-6,-3,-6,1,49
1.00641525467862,5,4,-1,-3,-1,3,6
1.40499608251136,30,99,-1,-3,-1,3,24
0.165410269777456,100,4,-1,-3,-1,1,20
1.32689572590469,100,99,-1,-3,-1,1,10
1.75080379721775,85,5,-1,-3,-1,3,35
2.95749557716154,0,2,-1,-3,-1,6,4
1.59359662694117,100,7,-1,-3,-1,1,19
0.437470332562651,-7,1,-7,-3,-7,2,37
1.83060886953668,100,4,-1,-3,-1,1,37
3.18929591937677,0,99,-1,-3,-1,4,6
0.550480731166276,100,7,-1,-3,-1,6,41
0.649696922531404,15,4,-1,-3,-1,2,12
0.55985708148953806,0,5,-1,-3,-1,3,12
0.35470012451106,100,6,-1,-3,-5,1,12
1.28908758412444,0,4,-1,-3,-1,1,49
0.52305208263946,0,5,-1,-3,-1,1,39
1.78215509971341,60,6,-1,-3,-1,1,27
1.51090346302839,30,99,-1,-3,-1,3,48
0.324203129938163,0,2,-1,-3,-1,1,17
0.604667765809741,30,3,-1,-3,-1,5,29
1.23191631015782,100,5,-1,-3,-1,1,17
3.25129934675255,-9,99,-1,-3,-1,1,48
1.40332348751981,100,4,2,-3,-1,1,22
1.71122285739515,0,99,-1,-3,-1,1,17
1.17131814334421,0,2,-1,-3,-1,1,12
0.699103812676852,40,4,-1,-3,-1,3,48
0.573825375635808,0,1,-1,-3,-1,1,10
0.747351731114311,0,4,-1,-3,-1,1,16
0.312991590168028,0,2,-1,-3,-1,2,39
0.796015572600518,0,99,-1,-3,-1,1,17
3.78493789268278,100,6,-1,-3,-1,1,51
0.330780132935865,0,3,-1,-3,-1,2,48
0.543717897573396,0,4,-1,-3,-1,2,28
1.38359885092056,0,2,-1,-3,-1,3,48
0.77434267628581,100,6,-1,-3,-1,1,18
1.46932981849274,70,6,-1,-3,-1,1,25
0.643371701356672,0,4,-1,-3,-1,1,29
1.76663903074028,0,2,-1,-3,-1,2,6
3.7162071436034,-7,3,-7,-3,-7,2,12
2.00938715570466,50,99,-1,-3,-1,1,5
0.576195486912909,0,4,-1,-3,-1,6,39
0.484733881165966,60,6,-1,-3,-1,1,47
0.254476260852849,15,2,-1,-3,-1,6,9
1.85157162751019,15,99,-1,-3,-1,2,22
1.18413439613484,40,99,-1,-3,-1,2,48
0.770065354115852,-7,3,-7,-3,-7,3,12
2.77689007651123,99,7,-1,-3,-1,1,32
0.772270813565511,0,2,-1,-3,-1,1,1
0.734961663111769,55,5,-1,-3,-1,1,36
0.874214516565257,90,6,-1,-3,-1,-9,22
0.863962688523489,85,6,-1,-3,-1,1,55
0.696167684988288,10,3,-1,-3,-1,1,6
1.65742886205287,-6,7,-6,-3,-6,3,8
4.73039530233145,30,4,-1,-3,-1,1,49
1.69622237177099,90,99,-1,-3,-1,1,18
0.580286944107124,85,6,-1,-3,-1,1,36
0.566333561600531,0,4,-1,-3,-1,1,34
1.7380627409579,85,5,-1,-3,-1,1,53
2.6315085584312,50,99,-1,-3,-1,1,35
0.672500920051849,85,2,-1,-3,-1,1,51
0.864289172667497,0,2,-1,-3,-1,1,6
0.823565633769022,30,4,-1,-3,-1,3,6
1.36643323738055,75,4,-1,-3,-1,1,50
1.16155879154216,0,99,-1,-3,-1,2,37
2.06885013459732,-6,99,-6,-3,-6,1,47
1.48895489449736,0,3,-1,-3,-1,3,18
0.808666156225931,-6,7,-6,-3,-6,1,37
0.592862441476221,0,3,-1,-3,-1,2,6
0.816174475486129,85,6,-1,-3,-1,6,5
0.343403416139051,100,4,-1,-3,-1,1,37
0.784986899951491,60,4,-1,-3,-1,1,4
2.05174835111495,-6,6,-6,-3,-6,1,16
1.21245176264539,0,1,-1,-3,-1,1,47
2.56777440722348,100,99,-1,-3,-1,3,17
0.935538272380591,100,6,-1,-3,-1,1,18
1.09210018932058,85,6,-1,-3,-1,1,12
0.712529901672162,0,3,-1,-3,-1,1,55
0.280807006593842,15,1,-1,-3,-1,1,56
0.775025488575439,0,2,-1,-3,-1,1,9
0.734670018659516,0,4,-1,-3,-5,4,34
0.897525083152261,85,6,-1,-3,-1,1,55
0.946985954922171,-9,6,-1,-3,-1,1,21
0.664750676648071,15,6,-1,-3,-1,1,21
1.20683172054953,70,5,-1,-3,-1,1,48
0.799799009260491,0,1,-1,-3,-1,1,8
0.890865071221584,0,2,-1,-3,-1,1,41
0.583229153161884,0,2,-1,-3,-1,1,47
0.370043201274464,0,2,-1,-3,-1,1,12
0.87769855445123,100,6,2,-3,-1,1,6
0.943802993937422,100,6,-1,-3,-1,1,21
0.304096154250855,0,4,-1,-3,-1,1,23
0.882281678192765,-6,7,-6,-3,-6,1,53
0.808552695690956,85,99,-1,-3,-1,1,26
0.846769822741989,0,4,-1,-3,-1,3,48
2.24805913408889,-6,5,-6,-3,-6,1,31
0.760534906696591,0,3,-1,-3,-1,1,56
3.18342424088279,0,2,-1,-3,-1,3,18
0.630280317126757,0,2,-1,-3,-1,1,6
0.862707425519339,70,5,-1,-3,-1,1,34
1.32944957271581,0,4,-1,-3,-1,1,36
0.645228480703255,0,5,-1,-3,-1,1,42
0.935890974458008,85,7,-1,-3,-1,1,6
0.845584048656002,0,1,-1,-3,-1,1,16
1.30956041183125,0,4,-1,-3,-1,2,6
0.674389207199815,100,4,-1,-3,-1,6,6
0.576786190211957,100,5,-1,-3,-1,1,37
2.83407603912365,0,99,-1,-3,-1,3,48
1.34607098052198,100,4,-1,-3,-1,1,22
0.245629986643198,100,3,-1,-3,-1,1,12
1.8026035352013,-6,3,-6,-3,-6,1,47
0.698331780010678,90,6,-1,-3,-1,1,42
0.885662999645367,0,2,-1,-3,-1,1,39
1.55041385623559,60,5,-1,-3,-1,1,18
0.315173213416542,0,5,-1,-3,-1,1,47
1.26049730960165,100,99,-1,-3,-1,1,37
1.51715261519358,0,3,-1,-3,-1,1,8
1.17245834269412,0,3,-1,-3,-1,1,39
0.982794637425032,70,4,-1,-3,-1,1,39
0.756424281770714,100,6,-1,-3,-1,1,24
1.4817920551948,100,6,-1,-3,-1,3,12
0.606972846939175,70,6,-1,-3,-1,1,51
0.98227216542155,0,3,-1,-3,-1,1,21
0.273717956875069,85,6,-1,-3,-1,1,48
1.40165328882666,0,99,-1,-3,-1,1,42
0.499953394954237,-7,99,-7,-3,-7,1,41
1.5716956994829,-6,6,-6,-3,-6,1,6
0.966319892461415,50,6,-1,-3,-1,1,36
2.22971125236836,30,3,-1,-3,-1,2,48
0.365458364490466,0,4,-1,-3,-1,1,12
1.468649621547,95,6,-1,-3,-1,1,1
1.32855652924382,0,3,-1,-3,-1,1,24
0.703921481267853,50,4,-1,-3,-1,1,48
0.26998099144397,0,1,-1,-3,-1,1,29
0.386872296586032,0,1,-1,-3,-1,4,6
1.59866174720667,95,6,-1,-3,-1,1,19
0.868981300176302,-9,7,-1,-3,-1,1,12
1.56238857692848,0,1,-1,-3,-1,2,32
1.26140109838994,60,4,-1,-3,-1,3,6
0.56406572487939,0,2,-1,-3,-1,1,25
0.488995126774594,100,6,-1,-3,-1,1,42
0.68926625034482,0,1,-1,-3,-1,1,6
1.3067002718221301,0,2,-1,-3,-1,6,48
0.981047396231287,70,6,-1,-3,-1,1,12
0.419012924092181,-6,7,-6,-3,-6,3,45
0.941700901401111,0,4,-1,-3,-1,3,6
0.361415421915923,-6,6,-6,-3,-6,1,47
2.42007747249704,60,3,-1,-3,-1,1,29
0.80472901332484,85,6,-1,-3,-1,1,22
0.50630639571381,0,3,-1,-3,-1,1,53
3.30981978473175,50,6,-1,-3,-1,4,25
0.578454545558132,60,6,-1,-3,-1,6,51
0.341803173914285,0,6,-1,-3,-1,2,17
0.730882192105591,50,5,-1,-3,-1,1,47
0.790101421631527,100,6,-1,-3,-1,1,39
0.515762119136739,-9,99,-1,-3,-1,1,39
0.823793854587644,-6,6,-6,-3,-6,1,39
0.453728022602457,0,2,-1,-3,-1,1,6
0.804425757323851,100,6,-1,-3,-1,1,48
